ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
-71757.41455047304,-71754.84409986068,-71787.52235025434,-71825.54266757282,167979.90864275798,-71800.6428242496,-71894.63190968418,-71912.58036048179,1779891300.0767388
-21564.7395330357,10857.873959287877,-14452.034467701253,-22424.521735253544,10956.959242458253,11018.247725754705,10919.274201306605,10938.563756771537,1779891300.0809069
-71620.24189475083,-71617.71614762738,-71650.61791546558,-71688.52647406179,171701.25057712206,-71662.64315398254,-71757.54866093978,-71775.4971117374,1779891300.0850563
-21563.465483601747,10816.18795587873,-14452.90618573501,-22423.20298233068,10915.340294282472,10976.628777578924,10877.632901386369,10897.01186382912,1779891300.0899966
-71079.41908591021,-71076.96039402013,-71109.59394092488,-71147.72601696564,168474.97743069858,-71122.35678700886,-71216.27881721006,-71234.42843370777,1779891300.0928028
-21563.77840802412,10780.603978705882,-14454.403752613516,-22422.264209063556,10879.733965365169,10941.044800406075,10841.981868980154,10861.450238400726,1779891300.0968697
-70839.78603360488,-70837.3720452037,-70870.05029559735,-70908.24942687148,169720.4613352372,-70882.52256900341,-70976.6010614158,-70994.9071401247,1779891300.1010623
-21558.25752714366,10730.357257170352,-14451.76624676779,-22417.68210145022,10829.509595574093,10890.865134103911,10791.66809221126,10811.203516865196,1779891300.105074
-70511.17068662295,-70508.73434647731,-70541.41259687097,-70579.67878337846,170545.28540912693,-70553.52724236576,-70647.8739557116,-70666.09062744268,1779891300.10909
-21561.185605667306,10698.617780043814,-14455.834264258656,-22419.157316584267,10797.904228914289,10859.282119188561,10760.040373806998,10779.553446716482,1779891300.1130767
-70049.5848118764,-70047.19317521968,-70079.67025991324,-70117.91409467628,167857.08580697607,-70092.38840250831,-70185.95280479823,-70204.25888350712,1779891300.1180649
-21561.297364389582,10657.669384201692,-14457.95767998191,-22419.313778795455,10756.933481327711,10818.311371601983,10719.114329709331,10738.60505087436,1779891300.1219833
-69915.83197305584,-69913.52974337694,-69946.09623504833,-69984.42947678918,171468.83713827576,-69957.98736309855,-70052.37877993331,-70070.72956213112,1779891300.124956
-21560.64916380038,10616.899802315213,-14459.522302093781,-22418.643226461798,10716.141547696776,10777.631196693326,10678.367099567307,10697.857820732335,1779891300.129086
-69379.68067880638,-69377.31139389412,-69409.7884785877,-69448.144072073,168149.6924936405,-69422.23840024929,-69515.80280253921,-69534.19828822593,1779891300.1331077
-21562.16908242334,10582.90279899869,-14462.271566661784,-22418.86674390635,10682.189247869164,10743.589489887892,10644.280689272964,10663.771410437992,1779891300.1370573
