ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,timestamp
18107.326997199893,9105.385435269529,16793.89378951714,11706.994379400538,17983.632443384224,18705.25851312381,18805.88606666161,18244.767873855577,1780428963.7929432
-3795.169746299952,-3817.3203250551614,-3935.7622189238336,-3901.854622585133,-41856.10018445256,-42589.72914096465,3088.921676745615,3110.2899444448885,1780428963.7929518
18696.31781534169,9204.20249750644,16790.541027848845,12808.756567091534,18567.95174693486,19292.550598687005,19404.17521049681,18820.10177613518,1780428963.7929604
-3792.599295687592,-3814.861633165078,-3933.4376375004817,-3899.507689417325,-41853.37327162901,-42586.97987639665,3084.250162154456,3105.7301885760057,1780428963.792969
17878.869817122202,8963.72007891179,16898.812877990353,13149.017172934671,17750.88372837111,18490.65941460841,18593.05275595817,18001.759708137477,1780428963.7929776
-3792.062853820664,-3814.481653509337,-3933.012954355831,-3899.127709761585,-41852.65801580644,-42586.33167580744,3083.6466650541624,3105.059636242346,1780428963.7929864
18579.77581975172,9226.755407661843,16721.004750848384,11764.728935328596,18455.835396747043,19169.50424546054,19278.13372351333,18714.668597539498,1780428963.792995
-3795.192098044408,-3817.4767872663488,-3935.8739776461102,-3901.742863862856,-41854.78143152969,-42588.56685025297,3089.391063379176,3110.75933107845,1780428963.7930036
18297.62974949238,9052.41180091045,16894.700157010575,13688.454173619051,18167.49789327358,18906.670082410583,19018.585266898303,18413.434137515324,1780428963.7930124
-3790.162955541963,-3812.8499761641,-3931.381277010593,-3897.6748463719914,-41850.15462042745,-42583.91768740627,3080.763290019428,3102.131557718701,1780428963.7930207
18089.378546402284,9089.873324617543,16777.64407129813,11714.258696348512,17966.443951898094,18685.857198936606,18787.73645016389,18226.774719569054,1780428963.7930295
-3794.4768422218376,-3816.6721244659575,-3935.1140183346297,-3901.1170150181074,-41853.21680941783,-42586.91282116328,3088.407586623143,3109.7982060668714,1780428963.7930384
18681.8115331902,9206.437671951971,16796.307777918315,12811.416424681714,18553.847796183563,19278.60311014689,19391.99350976867,18806.02017712834,1780428963.7930467
-3793.8286416326337,-3816.09097911012,-3934.689335189979,-3900.781738851278,-41852.38979487298,-42586.17521359625,3085.948894733059,3107.339514176788,1780428963.7930553
17862.754209369923,8976.371166273495,16913.900305497686,13168.977280733265,17734.678713641013,18472.018059732683,18576.423058083423,17985.08530677382,1780428963.7930639
-3796.734368411824,-3818.996705889309,-3937.639765458079,-3903.8215760972,-41855.04965246316,-42588.790367697526,3088.8546215122487,3110.1558339781564,1780428963.7930722
18558.988697408284,9241.798131680269,16743.98234414844,11745.908766497228,18434.17655636985,19147.755998105527,19257.50306338109,18693.389736818044,1780428963.7930808
-3800.9588481138767,-3823.04237163572,-3941.372506782116,-3907.5766691656913,-41858.26830366472,-42592.076074132456,3095.336627404288,3116.7048951035613,1780428963.7930896
18283.369336529893,9070.27084473024,16911.91100024116,13752.000183105492,18153.438646011196,18893.281387481857,19007.655263859662,18400.179553053327,1780428963.793098
-3791.548763698193,-3813.9899151313207,-3932.498864233359,-3898.904192317032,-41849.19349541587,-42582.978914139145,3081.9926359644696,3103.360903663743,1780428963.7931063
18070.62543280428,9094.27661827524,16788.529370847868,11683.256826789002,17947.154396433165,18666.41118126049,18768.916281332527,18207.84279201541,1780428963.793115
-3791.526411953737,-3813.632287220036,-3931.962422366432,-3898.1889364944623,-41847.87474249301,-42581.861326916376,3085.457156355042,3106.937182776592,1780428963.7931252
18664.511282981788,9202.10143352764,16796.911275018607,12798.273598941994,18536.547545975154,19261.973412272146,19376.146122949856,18789.748107164876,1780428963.7931337
-3790.9452665978993,-3813.364066286572,-3931.738904921878,-3898.144233005552,-41847.405355859446,-42581.23547807163,3083.4231476096093,3104.94787752007,1780428963.7931418
17846.996229528933,8961.14962829943,16905.898380982682,13182.075402984072,17720.619466378626,18457.84705374802,18564.91190968894,17971.65190835618,1780428963.7931507
-3793.2921997657054,-3815.778054687745,-3934.130541578596,-3900.6699801290015,-41849.484068093785,-42583.38124553934,3085.5912668217743,3107.0936449877795,1780428963.7931592
18544.77298793471,9226.040151839275,16729.4984137414,11743.584185073876,18421.927800408343,19134.1661374767,19244.13672019681,18681.096277367626,1780428963.7931676
-3793.985103843821,-3816.269793065762,-3934.510521234337,-3900.871145829099,-41849.10408843805,-42583.22478332815,3088.5864005787853,3110.111130489246,1780428963.793176
18277.53553122706,9061.330146948118,16900.10927916876,13763.377221033244,18148.118930830828,18887.715803112485,19000.27918818941,18394.345747750493,1780428963.7931852
-3793.783938143723,-3816.6497727215024,-3935.046963101264,-3901.5640499072138,-41849.41701286042,-42583.4035972838,3084.876010999204,3106.3560374207545,1780428963.7931948
18061.550624555424,9092.600237441093,16795.212542440004,11669.73402139354,17938.996009706978,18657.716352667376,18761.651964384557,18199.304425633483,1780428963.793205
-3794.27567652174,-3816.917993654966,-3935.1140183346297,-3901.4075876960255,-41848.81351576013,-42582.911858905776,3089.1228424457126,3110.535813633897,1780428963.7932136
18664.064248092684,9220.362808747626,16805.404937911622,12762.399049091227,18536.748711675253,19259.224147704143,19375.4755706162,18789.256368786857,1780428963.793222
-3792.6439991765023,-3815.2863163097286,-3933.6611549450345,-3899.9994277953424,-41847.00302445925,-42581.1013676049,3085.613618566229,3107.0936449877795,1780428963.7932308
17848.33733419625,8973.085459838565,16915.621389820742,13176.59922559252,17721.22296347892,18460.126931682466,18566.632994012,17972.27775720093,1780428963.7932396
-3789.246534019296,-3811.978258130343,-3930.353096765649,-3896.691369615957,-41843.29263487967,-42577.41332976977,3081.9032289866486,3103.293848430377,1780428963.793248
18543.0295518672,9230.085817585685,16731.77829167584,11760.951490515648,18419.647922473898,19132.22153570909,19243.44381611869,18679.35284130011,1780428963.7932563
-3789.3135892526616,-3811.665333707969,-3929.973117109909,-3896.19963123794,-41842.26445463472,-42576.51925999156,3084.428976110098,3105.8419472982823,1780428963.793265
18284.71044119721,9061.08427775911,16895.884799466705,13781.660947997683,18154.69034370069,18893.996643304425,19008.638740615697,18401.520657720645,1780428963.7932734
-3786.631379918025,-3809.340752284617,-3928.0285153422974,-3894.411491681516,-41840.051631933646,-42574.23938205712,3078.37165336271,3099.717569317528,1780428963.7932823
18060.63420303276,9083.145449536498,16785.22131266848,11700.713539208597,17937.74431201748,18656.28584102224,18759.796769594763,18198.16448666626,1780428963.7932909
-3789.805327630678,-3812.291182552717,-3930.5989659546576,-3896.736073104868,-41841.92917846789,-42576.22868731364,3085.099528443757,3106.4230926541204,1780428963.7932994
18672.692021452436,9201.363825960616,16782.516751589388,12757.99575543353,18545.33178154609,19268.298955953,19382.829294541996,18797.99590086888,1780428963.793308
-3791.9734468428433,-3814.571060487159,-3933.035306100286,-3899.172413250496,-41843.94083546887,-42578.30739954799,3085.345397632765,3106.7807205654053,1780428963.793318
17857.255680233917,8962.624843433481,16904.132593170714,13179.482600627256,17730.1860130055,18467.48065560825,18575.52898830521,17981.106696260777,1780428963.7933264
-3788.061891563165,-3810.950077885399,-3929.391971754071,-3895.618485882102,-41839.96222495582,-42574.306437290485,3081.3444353752657,3102.8021100523606,1780428963.7933352
18549.131578103494,9221.949782603951,16723.128166571638,11730.687228523164,18425.95111441029,19139.84348056835,19249.031752232524,18685.63368149205,1780428963.7933435
-3793.046330576698,-3815.822758176656,-3933.9070241340432,-3900.20059349544,-41843.8290767466,-42578.508565248085,3089.055787212347,3110.491110144986,1780428963.793352
18300.222551849198,9062.000699281776,16898.567008801343,13759.689183198116,18170.35891656386,18909.79932663433,19022.56387741135,18416.719843950254,1780428963.7933602
-3788.598333430092,-3811.821795919156,-3930.107227576641,-3896.6019626381353,-41839.89516972246,-42574.440547757215,3081.0091592084364,3102.42213039662,1780428963.7933688
18066.915043224697,9094.768356653256,16797.447716885534,11693.717443194086,17943.98044872051,18663.661916692487,18765.85409234215,18204.26651290256,1780428963.7933776
